Date,BTC-USD,ETH-USD,LTC-USD,ADA-USD,XLM-USD,DOGE-USD
2021-03-04,48561.16796875,1541.914306640625,181.07864379882812,1.1148680448532104,0.41322198510169983,0.05004800111055374
2021-03-05,48927.3046875,1533.2750244140625,180.76560974121094,1.1685229539871216,0.4061700105667114,0.049609001725912094
2021-03-06,48912.3828125,1654.7415771484375,182.98190307617188,1.131011962890625,0.40331000089645386,0.05098399892449379
2021-03-07,51206.69140625,1723.15380859375,190.7591094970703,1.1333669424057007,0.4128440022468567,0.052122000604867935
2021-03-08,52246.5234375,1834.7279052734375,191.9276885986328,1.1180529594421387,0.4175319969654083,0.061948999762535095
2021-03-09,54824.1171875,1868.048828125,203.6378631591797,1.195160984992981,0.43264999985694885,0.05799800157546997
2021-03-10,56008.55078125,1799.166259765625,200.51686096191406,1.1350029706954956,0.410768985748291,0.05600399896502495
2021-03-11,57805.12109375,1826.1949462890625,201.25033569335938,1.1247899532318115,0.4059000015258789,0.055918000638484955
2021-03-12,57332.08984375,1772.1024169921875,220.82940673828125,1.0391440391540527,0.38787099719047546,0.05534899979829788
2021-03-13,61243.0859375,1924.6854248046875,226.5782928466797,1.1033140420913696,0.40826401114463806,0.062431998550891876
2021-03-14,59302.31640625,1854.5643310546875,215.2960968017578,1.0591540336608887,0.3915329873561859,0.05859199911355972
2021-03-15,55907.19921875,1791.7022705078125,201.26461791992188,1.033539056777954,0.3854990005493164,0.05708799883723259
2021-03-16,56804.90234375,1806.9718017578125,201.04063415527344,1.2429529428482056,0.39574700593948364,0.05860700085759163
2021-03-17,58870.89453125,1823.4493408203125,206.06793212890625,1.3786729574203491,0.4047439992427826,0.057652998715639114
2021-03-18,57858.921875,1782.8551025390625,200.5373077392578,1.2390060424804688,0.39760899543762207,0.05738300085067749
2021-03-19,58346.65234375,1817.6241455078125,201.063720703125,1.3021700382232666,0.3983280062675476,0.05832799896597862
2021-03-20,58313.64453125,1812.6346435546875,200.80642700195312,1.2065409421920776,0.4174880087375641,0.05896100029349327
2021-03-21,57523.421875,1788.217041015625,196.42774963378906,1.18913996219635,0.4049989879131317,0.05723400041460991
2021-03-22,54529.14453125,1691.333984375,187.0778350830078,1.1098740100860596,0.39673998951911926,0.054962001740932465
2021-03-23,54738.9453125,1678.650146484375,187.3939666748047,1.1215519905090332,0.400085985660553,0.05355599895119667
2021-03-24,52774.265625,1593.4134521484375,177.6549530029297,1.0750019550323486,0.3686389923095703,0.051702000200748444
2021-03-25,51704.16015625,1595.3592529296875,173.06118774414062,1.1015739440917969,0.3659000098705292,0.051447998732328415
2021-03-26,55137.3125,1702.842041015625,184.27867126464844,1.2139689922332764,0.3875049948692322,0.05395200103521347
2021-03-27,55973.51171875,1716.49462890625,184.8304443359375,1.1765769720077515,0.3847219944000244,0.0543770007789135
2021-03-28,55950.74609375,1691.35595703125,185.0284881591797,1.1911239624023438,0.39934098720550537,0.05369799956679344
2021-03-28,57750.19921875,1819.6849365234375,194.4747772216797,1.2025409936904907,0.4078829884529114,0.054051999002695084
2021-03-29,58917.69140625,1846.03369140625,196.68209838867188,1.2133170366287231,0.4059410095214844,0.05389999970793724
2021-03-30,58918.83203125,1918.362060546875,197.4990997314453,1.1932640075683594,0.41089800000190735,0.05365699902176857
2021-03-31,59095.80859375,1977.27685546875,204.11251831054688,1.189244031906128,0.43251198530197144,0.06198599934577942
2021-04-01,59384.3125,2143.2255859375,213.2283935546875,1.1965090036392212,0.4465849995613098,0.05766399949789047
2021-04-02,57603.890625,2028.4224853515625,197.14820861816406,1.1732770204544067,0.4180540144443512,0.05580399930477142
2021-04-03,58758.5546875,2093.122802734375,204.04290771484375,1.1914199590682983,0.43780699372291565,0.05740400031208992
2021-04-04,59057.87890625,2107.88720703125,221.0690460205078,1.2143000364303589,0.5363669991493225,0.059696000069379807
2021-04-05,58192.359375,2118.37890625,237.66490173339844,1.2553540468215942,0.542743980884552,0.06445799767971039
2021-04-06,56048.9375,1971.0772705078125,219.42367553710938,1.1751489639282227,0.47328001260757446,0.05902799963951111
